id,source,idno,title,category,repository_id,publisher,nation,access,year_start,year_end,created_at,updated_at,page_views_total,download_count,landing_page,api_endpoint
832,microdatos.dane.gov.co,DANE-DIMPE-EMICRON-2023,Encuesta de Micronegocios - EMICRON - 2023,Comercio interno.,CII-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,0,0,2024-06-28T19:20:04+00:00,2025-08-12T12:31:24+00:00,140114,13799,https://microdatos.dane.gov.co/index.php/catalog/832,https://microdatos.dane.gov.co/index.php/api/catalog/832
368,microdatos.dane.gov.co,CCL-ESECCL-2012-2014,Estadísticas del libro en Colombia ESECCL 2012 - 2014,,CAT_MET_CAMARA_DE_COMERCIO,Área de Estadísticas,Colombia,data_na,2012,2014,2015-08-21T20:05:39+00:00,2015-08-21T20:05:39+00:00,71897,13654,https://microdatos.dane.gov.co/index.php/catalog/368,https://microdatos.dane.gov.co/index.php/api/catalog/368
615,microdatos.dane.gov.co,DANE-DIMPE-EDUCACIÓN-FORMAL-2018,Educación Formal - 2018,Educación.,EDU-Microdatos,Educación Formal,Colombia,direct,2018,2018,2019-07-25T21:29:58+00:00,2022-01-10T22:54:16+00:00,305149,13478,https://microdatos.dane.gov.co/index.php/catalog/615,https://microdatos.dane.gov.co/index.php/api/catalog/615
100,microdatos.dane.gov.co,DANE-DIMPE-ECH-2003,Encuesta Continua de Hogares - ECH - 2003,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE-,Colombia,direct,2003,2003,2014-03-14T21:39:53+00:00,2017-09-25T15:19:09+00:00,997031,13439,https://microdatos.dane.gov.co/index.php/catalog/100,https://microdatos.dane.gov.co/index.php/api/catalog/100
242,microdatos.dane.gov.co,DANE-DIMPE-ECC-2010,Encuesta de Consumo Cultural - ECC - 2010.,Cultura.,Cult-Microdatos,Dirección de Metodologías y Producción Estadística -DIMPE,Colombia,direct,2010,2010,2014-06-27T21:28:38+00:00,2021-12-16T17:32:36+00:00,231808,13439,https://microdatos.dane.gov.co/index.php/catalog/242,https://microdatos.dane.gov.co/index.php/api/catalog/242
662,microdatos.dane.gov.co,DANE-DIMPE-MIGRACION-GEIH-2020,Módulo de Migración - GEIH - 2020,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2019,2019,2020-03-18T15:39:24+00:00,2021-01-29T16:11:51+00:00,32562,13376,https://microdatos.dane.gov.co/index.php/catalog/662,https://microdatos.dane.gov.co/index.php/api/catalog/662
185,microdatos.dane.gov.co,DANE-DIMPE-ECH-2001,Encuesta Continua de Hogares - ECH - 2001 (TRIMESTRES III Y IV),Mercado Laboral.,MERCLAB-Microdatos,Dirección de de Metodología y Producción Estadística - DIMPE-,Colombia,direct,2002,2002,2014-04-09T16:05:24+00:00,2017-09-25T15:17:44+00:00,596618,13271,https://microdatos.dane.gov.co/index.php/catalog/185,https://microdatos.dane.gov.co/index.php/api/catalog/185
440,microdatos.dane.gov.co,EJC-JEMPP-RESOP-2004-2016,Resultados Operacionales del Ejercito Nacional - RESOP - 2004 - 2016,,CAT_EJERCITO,Dirección del Sistema estadístico Operacional de Ejercito,Colombia,data_na,2004,2016,2017-01-26T16:07:58+00:00,2017-01-26T16:07:58+00:00,30149,13125,https://microdatos.dane.gov.co/index.php/catalog/440,https://microdatos.dane.gov.co/index.php/api/catalog/440
346,microdatos.dane.gov.co,DANE-DIMPE-MTS-2013,Muestra Trimestral de Servicios - MTS - 2013,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2013,2013,2015-05-28T21:14:03+00:00,2015-05-28T21:14:03+00:00,110723,13031,https://microdatos.dane.gov.co/index.php/catalog/346,https://microdatos.dane.gov.co/index.php/api/catalog/346
96,microdatos.dane.gov.co,DANE-DIRPEN-ENDA-2008,Encuesta Experimental Nacional de Desempeño Agropecuario - ENDA - 2008,Metadatos - DANE,METADATOS,"Dirección de Regulación, Planeación, Estandarización y Normalización - DIRPEN",Colombia,data_na,2008,2008,2014-03-14T19:53:44+00:00,2014-03-14T19:53:44+00:00,244022,12903,https://microdatos.dane.gov.co/index.php/catalog/96,https://microdatos.dane.gov.co/index.php/api/catalog/96
475,microdatos.dane.gov.co,DANE-DCD-EEVV-2015,Estadísticas Vitales - EEVV - 2015,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,2015,2015,2017-07-24T14:30:20+00:00,2024-02-19T19:39:15+00:00,132210,12621,https://microdatos.dane.gov.co/index.php/catalog/475,https://microdatos.dane.gov.co/index.php/api/catalog/475
554,microdatos.dane.gov.co,DANE-DIMPE-EXPO-2005-2006-2007-2008-2009-2010,Estadísticas de Exportaciones  - EXPO - 2005 A 2010,Comercio internacional.,CI-Microdatos,"Dirección de Metodología y Producción Estadística - DIMPE, Fase 1: (Enero 2008-diciembre 2016), Publicación (31 de Diciembre 2017)., Fase 2: (Enero 1991- diciembre 2007), Publicación ( 4 de mayo de 2018)., Fase 3: (Años 1970 - 1990), Publicación ( 4 de mayo de 2018).",Colombia,direct,2005,2010,2018-05-08T20:19:34+00:00,2023-11-20T16:16:09+00:00,81560,12520,https://microdatos.dane.gov.co/index.php/catalog/554,https://microdatos.dane.gov.co/index.php/api/catalog/554
107,microdatos.dane.gov.co,DANE-DIRPEN-ECC-2008,Encuesta de Consumo Cultural - ECC 2008,Cultura.,Cult-Microdatos,"Dirección de Regulación, Planeación, Estandarización y Normalización - DIRPEN",Colombia,data_na,2008,2008,2014-03-17T13:50:19+00:00,2014-03-17T13:50:19+00:00,507204,12494,https://microdatos.dane.gov.co/index.php/catalog/107,https://microdatos.dane.gov.co/index.php/api/catalog/107
88,microdatos.dane.gov.co,DANE-DIMPE-IIOC-2012-2013,Indicador de Inversión en Obras Civiles - IIOC -  2012 - 2013,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2012,2013,2014-03-14T13:28:03+00:00,2014-03-14T13:28:03+00:00,26551,12440,https://microdatos.dane.gov.co/index.php/catalog/88,https://microdatos.dane.gov.co/index.php/api/catalog/88
693,microdatos.dane.gov.co,DANE-DIMPE-EAS-2019,Encuesta Anual de Servicios - EAS - 2019,Servicios.,SER-Microdatos,"La información de la EAS 2019 se actualiza debido a que, durante el operativo de recolección de la EAS 2020, las empresas realizaron ajustes a los datos entregados el año anterior.",Colombia,direct,2020,2020,2020-12-23T23:12:23+00:00,2023-04-19T16:16:42+00:00,66488,12404,https://microdatos.dane.gov.co/index.php/catalog/693,https://microdatos.dane.gov.co/index.php/api/catalog/693
377,microdatos.dane.gov.co,DANE-DCD-EEVV-2012-2013,Estadísticas Vitales - EEVV - 2012-2013,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,2012,2013,2015-10-28T21:13:39+00:00,2017-09-25T14:53:22+00:00,222239,12404,https://microdatos.dane.gov.co/index.php/catalog/377,https://microdatos.dane.gov.co/index.php/api/catalog/377
163,microdatos.dane.gov.co,DANE-DGEB-DIMPE-EPCV-1991,Encuesta sobre Pobreza y Calidad de Vida en Santafé de Bogotá - EPCV - 1991,Metadatos - DANE,METADATOS,Dirección de Metodologias y Producción Estadistica - DIMPE,Colombia,data_na,1991,1991,2014-03-28T18:40:35+00:00,2014-03-28T18:40:35+00:00,563114,12308,https://microdatos.dane.gov.co/index.php/catalog/163,https://microdatos.dane.gov.co/index.php/api/catalog/163
732,microdatos.dane.gov.co,DANE-DCD-EEVV-2020,Estadísticas Vitales - EEVV -  2020,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,2020,2022,2022-04-08T10:34:56+00:00,2022-04-08T10:43:25+00:00,90397,12296,https://microdatos.dane.gov.co/index.php/catalog/732,https://microdatos.dane.gov.co/index.php/api/catalog/732
663,microdatos.dane.gov.co,DANE-DCD-CHC-2019,Censo de Habitantes de Calle - CHC- 2019,Demografía y población.,DEM-Microdatos,Departamento Administrativo Nacional de Estadística - DANE,Colombia,direct,2019,2019,2020-03-24T23:11:55+00:00,2020-03-24T23:18:02+00:00,112736,12184,https://microdatos.dane.gov.co/index.php/catalog/663,https://microdatos.dane.gov.co/index.php/api/catalog/663
639,microdatos.dane.gov.co,DANE-DIMPE-MIGRACION-GEIH-2017,Módulo de Migración - GEIH - 2017,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2017,2017,2019-08-26T15:36:17+00:00,2019-09-11T15:13:17+00:00,89993,12115,https://microdatos.dane.gov.co/index.php/catalog/639,https://microdatos.dane.gov.co/index.php/api/catalog/639
875,microdatos.dane.gov.co,DANE-DIMPE-EMICRON-2024,Encuesta de Micronegocios - EMICRON - 2024,Comercio interno.,CII-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,0,0,2025-08-12T13:29:33+00:00,2025-08-12T16:54:40+00:00,79692,11995,https://microdatos.dane.gov.co/index.php/catalog/875,https://microdatos.dane.gov.co/index.php/api/catalog/875
550,microdatos.dane.gov.co,DANE-DIMPE-ENLEC-2017,Encuesta Nacional de Lectura - ENLEC - 2017,Cultura.,Cult-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE -,Colombia,direct,2017,2017,2018-04-07T00:17:51+00:00,2018-06-19T15:12:52+00:00,211057,11907,https://microdatos.dane.gov.co/index.php/catalog/550,https://microdatos.dane.gov.co/index.php/api/catalog/550
608,microdatos.dane.gov.co,DANE-POBREZA-MONETARIA-Y-DESIGUALDAD-2018,Medición de Pobreza Monetaria y Desigualdad 2018,Pobreza y condiciones de vida.,POBCONVID,Departamento Administrativo Nacional de Estadística,Colombia,direct,2018,2018,2019-04-30T20:40:55+00:00,2019-07-12T16:35:46+00:00,127275,11893,https://microdatos.dane.gov.co/index.php/catalog/608,https://microdatos.dane.gov.co/index.php/api/catalog/608
195,microdatos.dane.gov.co,DANE-DGEB-DIMPE-ENCV-1997,Encuesta Nacional de Calidad de Vida - ENCV 1997,Pobreza y condiciones de vida.,POBCONVID,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,1997,1997,2014-05-22T13:27:36+00:00,2018-11-15T16:50:04+00:00,849976,11846,https://microdatos.dane.gov.co/index.php/catalog/195,https://microdatos.dane.gov.co/index.php/api/catalog/195
248,microdatos.dane.gov.co,DANE-DIMPE-ECC-2012,Encuesta de Consumo Cultural - ECC - 2012,Cultura.,Cult-Microdatos,Dirección de Metodologías y Producción Estadística -DIMPE,Colombia,direct,2012,2012,2014-07-04T16:38:11+00:00,2021-12-16T17:33:01+00:00,972625,11553,https://microdatos.dane.gov.co/index.php/catalog/248,https://microdatos.dane.gov.co/index.php/api/catalog/248
81,microdatos.dane.gov.co,DANE-DIMPE-MTS-2008,Muestra Trimestral de Servicios - MTS - 2008,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2009,2009,2014-03-13T15:52:19+00:00,2014-03-13T15:52:19+00:00,137195,11551,https://microdatos.dane.gov.co/index.php/catalog/81,https://microdatos.dane.gov.co/index.php/api/catalog/81
697,microdatos.dane.gov.co,DANE-DIMPE-SIPSA-A-2018-2025,Sistema de Información de Precios y Abastecimiento del Sector Agropecuario Componente Abastecimiento de Alimentos - SIPSA - A - 2018 -2025,Agropecuario.,Agrop-Microdatos,"Departamento Administrativo Nacional de Estadística - DANE, , ",Colombia,direct,2018,2025,2021-01-22T19:13:58+00:00,2026-08-03T07:26:39+00:00,89236,11506,https://microdatos.dane.gov.co/index.php/catalog/697,https://microdatos.dane.gov.co/index.php/api/catalog/697
638,microdatos.dane.gov.co,DANE-DIMPE-MIGRACION-GEIH-2016,Módulo de Migración - GEIH - 2016,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2016,2016,2019-08-26T15:35:55+00:00,2019-09-11T15:12:41+00:00,102277,11368,https://microdatos.dane.gov.co/index.php/catalog/638,https://microdatos.dane.gov.co/index.php/api/catalog/638
41,microdatos.dane.gov.co,DANE - DIMPE- IVP - 2010 - 2011 - 2012 - 2013,Índice de Valoración Predial - IVP - 2010 - 2011- 2012 - 2013,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2011,2013,2014-03-04T19:14:22+00:00,2014-03-04T19:14:22+00:00,99491,11351,https://microdatos.dane.gov.co/index.php/catalog/41,https://microdatos.dane.gov.co/index.php/api/catalog/41
556,microdatos.dane.gov.co,DANE-DIMPE-EXPO-1970-1990,Estadísticas de Exportaciones  - EXPO - 1970 A 1990,Comercio internacional.,CI-Microdatos,"Dirección de Metodología y Producción Estadística - DIMPE, Fase 1: (Enero 2008-diciembre 2016), Publicación (31 de Diciembre 2017)., Fase 2: (Enero 1991- diciembre 2007), Publicación (4 de mayo de 2018)., Fase 3: (Años 1970 - 1990), Publicación ( 4 mayo de 2018).",Colombia,direct,1970,1990,2018-05-09T19:47:16+00:00,2023-11-20T16:18:41+00:00,39516,11317,https://microdatos.dane.gov.co/index.php/catalog/556,https://microdatos.dane.gov.co/index.php/api/catalog/556
252,microdatos.dane.gov.co,DANE-DIMPE-ICESP-2013,Indice de Costos de la Educación Superior Privada - ICESP - 2013,Educación,EDU-Metadatos,Dirección de Metodología Y Producción Estadística - DIMPE,Colombia,data_na,2013,2013,2014-07-17T21:31:27+00:00,2014-07-17T21:31:27+00:00,104810,11243,https://microdatos.dane.gov.co/index.php/catalog/252,https://microdatos.dane.gov.co/index.php/api/catalog/252
700,microdatos.dane.gov.co,DANE-DIMPE-MIGRACION-GEIH-2021,Módulo de Migración - GEIH - 2021,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2021,2021,2021-03-05T17:57:39+00:00,2022-02-11T18:54:07+00:00,36839,11201,https://microdatos.dane.gov.co/index.php/catalog/700,https://microdatos.dane.gov.co/index.php/api/catalog/700
834,microdatos.dane.gov.co,DANE-DIMPE-EDUCACIN-FORMAL-2023,"Educación Formal 2023, Educación Formal (sedes educativas oficiales y no oficiales, urbanas y rurales)",Educación.,EDU-Microdatos,Departamento Administrativo Nacional de Estadística - DANE. Dirección de Metodología y Producción Estadística - DIMPE.,Colombia,direct,2023,2024,2024-06-28T20:09:11+00:00,2024-06-28T20:45:10+00:00,204444,11159,https://microdatos.dane.gov.co/index.php/catalog/834,https://microdatos.dane.gov.co/index.php/api/catalog/834
501,microdatos.dane.gov.co,INPEC-OFPLA-OPERIPC-2012,Registro Integral Penitenciario y Carcelario - 2012,,CAT_MET_INPEC,"Oficina asesora de planeación, Oficina de sistemas de información",Colombia,data_na,2012,2012,2017-09-19T15:53:58+00:00,2017-09-19T15:53:58+00:00,127229,11018,https://microdatos.dane.gov.co/index.php/catalog/501,https://microdatos.dane.gov.co/index.php/api/catalog/501
42,microdatos.dane.gov.co,DANE- DIMPE - MTS - 2012,Muestra Trimestral de Servicios - MTS - 2012,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2012,2012,2014-03-04T19:30:29+00:00,2014-03-04T19:30:29+00:00,98679,10837,https://microdatos.dane.gov.co/index.php/catalog/42,https://microdatos.dane.gov.co/index.php/api/catalog/42
341,microdatos.dane.gov.co,DANE-MESEP-2002-2010,"Medición de Pobreza Monetaria - Misión para el Empalme de las Series de Empleo, Pobreza y Desigualdad 2002-2010",Pobreza y condiciones de vida.,POBCONVID,Misión para el Empalme de las Series de Empleo Pobreza y Desigualdad - MESEP,Colombia,direct,0,0,2015-05-06T17:11:12+00:00,2017-09-25T15:02:42+00:00,526133,10788,https://microdatos.dane.gov.co/index.php/catalog/341,https://microdatos.dane.gov.co/index.php/api/catalog/341
491,microdatos.dane.gov.co,DANE-DIMPE-EAM-2013-A-2015,Encuesta Anual Manufacturera – EAM - 2013 A 2015,Industria.,Ind-Microdatos,Departamento Administrativo Nacional de Estadística - DANE,Colombia,direct,2013,2015,2017-08-10T14:22:26+00:00,2019-01-30T17:03:04+00:00,472032,10718,https://microdatos.dane.gov.co/index.php/catalog/491,https://microdatos.dane.gov.co/index.php/api/catalog/491
637,microdatos.dane.gov.co,DANE-DIMPE-MIGRACION-GEIH-2015,Módulo de Migración - GEIH - 2015,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2015,2015,2019-08-26T15:35:22+00:00,2019-09-11T15:11:00+00:00,96580,10695,https://microdatos.dane.gov.co/index.php/catalog/637,https://microdatos.dane.gov.co/index.php/api/catalog/637
215,microdatos.dane.gov.co,DANE-DIMPE-GEIH-ND-2013,GEIH - Nuevos Departamentos de la Amazonía y Orinoquia - 2013,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2013,2013,2014-05-26T19:57:35+00:00,2020-02-29T21:09:38+00:00,208400,10672,https://microdatos.dane.gov.co/index.php/catalog/215,https://microdatos.dane.gov.co/index.php/api/catalog/215
266,microdatos.dane.gov.co,DANE-DIMPE-ICCP-2010 - 2011-2012-2013-2014,Índice de Costos de la Construcción Pesada - ICCP - 2010 - 2011-2012-2013-2014,Construcción,construc-Metadatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2010,2013,2014-09-23T16:51:20+00:00,2014-09-23T16:51:20+00:00,35203,10657,https://microdatos.dane.gov.co/index.php/catalog/266,https://microdatos.dane.gov.co/index.php/api/catalog/266
795,microdatos.dane.gov.co,DANE-CEV-2022,Integración de datos y estimación estadística de víctimas en el marco del conflicto armado ( CEV - JEP - HRDAG ).,Seguridad y defensa.,SEGDEF-Microdatos,"Información de victimas de conflicto armado para las violaciones a derechos humanas que corresponden a homicidio, secuestro, desaparición y reclutamiento de 1985 a 2018.",Colombia,direct,0,0,2023-06-16T13:59:48+00:00,2023-06-16T18:16:11+00:00,64819,10587,https://microdatos.dane.gov.co/index.php/catalog/795,https://microdatos.dane.gov.co/index.php/api/catalog/795
635,microdatos.dane.gov.co,DANE-DIMPE-MIGRACION-GEIH-2013,Módulo de Migración - GEIH - 2013,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2013,2013,2019-08-26T15:34:35+00:00,2019-09-11T15:08:33+00:00,93416,10568,https://microdatos.dane.gov.co/index.php/catalog/635,https://microdatos.dane.gov.co/index.php/api/catalog/635
462,microdatos.dane.gov.co,DANE-DIMPE-MTI-2016,Módulo de Trabajo Infantil - MTI- GEIH - 2016,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2016,2016,2017-04-18T14:19:35+00:00,2018-06-26T21:36:43+00:00,79150,10504,https://microdatos.dane.gov.co/index.php/catalog/462,https://microdatos.dane.gov.co/index.php/api/catalog/462
579,microdatos.dane.gov.co,DANE-DIMPE-ECC-2017,Encuesta de Consumo Cultural - ECC - 2017,Cultura.,Cult-Microdatos,"DIMPE La ECC 2017 se realizó en las cabeceras municipales de 29 departamentos del país, durante el I trimestre del año 2018. Es importante aclarar que el operativo de recolección cambió, con respecto a las encuestas anteriores (2010-2012-2014-2016), en las cuales este operativo se realizó",Colombia,direct,2018,2018,2018-12-10T20:41:39+00:00,2021-12-16T22:46:22+00:00,277991,10443,https://microdatos.dane.gov.co/index.php/catalog/579,https://microdatos.dane.gov.co/index.php/api/catalog/579
648,microdatos.dane.gov.co,DANE-DIMPE-EAS-2018,Encuesta Anual de Servicios - EAS - 2018,Servicios.,SER-Microdatos,"La información del año 2018 se actualiza debido a que, durante el operativo de recolección del año 2019, las empresas realizan ajustes a los datos entregados el año anterior.",Colombia,direct,2019,2019,2019-12-26T19:52:14+00:00,2020-12-23T23:03:39+00:00,94140,10438,https://microdatos.dane.gov.co/index.php/catalog/648,https://microdatos.dane.gov.co/index.php/api/catalog/648
626,microdatos.dane.gov.co,BANREP-IEFIC-2017-2018,Encuesta de Carga Financiera y Educación Financiera de los Hogares - IEFIC-2017 -2018,Mercado Laboral.,MERCLAB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,2017,2018,2019-08-13T21:52:39+00:00,2019-08-13T21:57:01+00:00,252535,10415,https://microdatos.dane.gov.co/index.php/catalog/626,https://microdatos.dane.gov.co/index.php/api/catalog/626
708,microdatos.dane.gov.co,DANE-POBREZA-MONETARIA-Y-DESIGUALDAD-2020,Medición de Pobreza Monetaria y Desigualdad 2020,Pobreza y condiciones de vida.,POBCONVID,Las bases de datos del año 2019 corresponden a la actualización metodológica de pobreza monetaria y no son comparables con publicaciones anteriores desarrolladas a partir de la metodología MESEP.,Colombia,direct,2020,2020,2021-05-06T02:58:30+00:00,2022-06-02T20:04:16+00:00,117756,10406,https://microdatos.dane.gov.co/index.php/catalog/708,https://microdatos.dane.gov.co/index.php/api/catalog/708
742,microdatos.dane.gov.co,DANE-DIMPE-EMICRON-2021,Encuesta de Micronegocios- 2021,Comercio interno.,CII-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,direct,0,0,2022-06-14T23:18:48+00:00,2024-07-02T21:57:23+00:00,102891,10388,https://microdatos.dane.gov.co/index.php/catalog/742,https://microdatos.dane.gov.co/index.php/api/catalog/742
35,microdatos.dane.gov.co,DANE-DIMPE-MTMR-2008-2009-2010-2011-2012-2013,Muestra Trimestral Manufacturera Regional - MTMR - 2008-2009-2010-2011-2012-2013,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE  Dirección de Metodología y Producción Estadística - DIMPE  Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,0,0,2014-03-04T16:07:43+00:00,2014-03-04T16:07:43+00:00,150455,10383,https://microdatos.dane.gov.co/index.php/catalog/35,https://microdatos.dane.gov.co/index.php/api/catalog/35
396,microdatos.dane.gov.co,DANE-DCD-EEVV-1979-1991,Estadìsticas Vitales  - EEVV - 1979 -1991,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,1979,1991,2016-03-11T12:42:11+00:00,2017-09-25T14:52:09+00:00,131764,10382,https://microdatos.dane.gov.co/index.php/catalog/396,https://microdatos.dane.gov.co/index.php/api/catalog/396
546,microdatos.dane.gov.co,DANE-DIMPE-POBREZA-MULTIDIMENSIONAL-2017,Indice de Pobreza Multidimensional - IPM- 2017,Pobreza y condiciones de vida.,POBCONVID,Departamento Administrativo Nacional de Estadística,Colombia,direct,0,0,2018-03-22T19:30:31+00:00,2022-12-07T17:49:21+00:00,257611,10330,https://microdatos.dane.gov.co/index.php/catalog/546,https://microdatos.dane.gov.co/index.php/api/catalog/546
730,microdatos.dane.gov.co,DANE-DIMPE-ECP-2021,Encuesta de Cultura Política - ECP - 2021,Gobierno.,GOB-Microdatos,Dirección de Metodología y Producción Estadística - DIMPE -,Colombia,direct,2021,2021,2022-03-25T23:24:01+00:00,2023-01-31T19:56:29+00:00,108786,10311,https://microdatos.dane.gov.co/index.php/catalog/730,https://microdatos.dane.gov.co/index.php/api/catalog/730
493,microdatos.dane.gov.co,DANE-DIMPE-EAM-2008-A-2012,Encuesta Anual Manufacturera – EAM - 2008 A 2012,Industria.,Ind-Microdatos,Departamento Administrativo Nacional de Estadística - DANE,Colombia,direct,2008,2012,2017-08-10T15:03:35+00:00,2019-01-30T16:54:25+00:00,778190,10280,https://microdatos.dane.gov.co/index.php/catalog/493,https://microdatos.dane.gov.co/index.php/api/catalog/493
494,microdatos.dane.gov.co,DANE-DIMPE-EAM-2000-A-2007,Encuesta Anual Manufacturera – EAM - 2000 A 2007,Industria.,Ind-Microdatos,Departamento Administrativo Nacional de Estadística - DANE,Colombia,direct,2000,2007,2017-08-10T15:26:38+00:00,2020-12-15T22:00:56+00:00,861022,9996,https://microdatos.dane.gov.co/index.php/catalog/494,https://microdatos.dane.gov.co/index.php/api/catalog/494
557,microdatos.dane.gov.co,DANE-DIMPE-IMPO-1991-2007,Estadísticas de Importaciones  - IMPO - 1991 A 2007,Comercio internacional.,CI-Microdatos,"Dirección de Metodología y Producción Estadística - DIMPE, Fase 1: (Enero 2008-diciembre 2016), Publicación (31 de Diciembre 2017)., Fase 2: (Enero 1991- diciembre 2007), Publicación ( 4 de mayo de 2018)., Fase 3: (Años 1970 - 1990), Publicación ( 4 de mayo de 2018).",Colombia,direct,1991,2007,2018-05-09T21:55:30+00:00,2023-11-20T15:32:15+00:00,232147,9848,https://microdatos.dane.gov.co/index.php/catalog/557,https://microdatos.dane.gov.co/index.php/api/catalog/557
420,microdatos.dane.gov.co,DANE-DCD-EEVV-2014,Estadísticas Vitales - EEVV - 2014,Demografía y población.,DEM-Microdatos,Dirección de Censos y Demografía - DCD,Colombia,direct,2014,2014,2016-08-09T21:37:58+00:00,2017-09-25T14:53:49+00:00,122225,9814,https://microdatos.dane.gov.co/index.php/catalog/420,https://microdatos.dane.gov.co/index.php/api/catalog/420
267,microdatos.dane.gov.co,DANE - DIMPE - ICTC - 2010 - 2011- 2012 - 2013 - 2014,Índice de Costos de Transportes de Carga por Carretera - ICTC -2010 - 2011- 2012 - 2013 - 2014,Metadatos - DANE,METADATOS,Dirección de Metodología y Producción Estadística - DIMPE,Colombia,data_na,2013,2013,2014-09-23T17:01:29+00:00,2014-09-23T17:01:29+00:00,69505,9796,https://microdatos.dane.gov.co/index.php/catalog/267,https://microdatos.dane.gov.co/index.php/api/catalog/267
497,microdatos.dane.gov.co,ESTADISTICA-RESULTADOS-OPERACIONALES-DE-LA-FAC-ERO-2007-2016,Estadística Resultados Operacionales de la FAC - 2007 A 2016,,CAT_FAC,Fuerza Aérea Colombiana - FAC,Colombia,data_na,2007,2016,2017-08-30T16:16:30+00:00,2017-08-30T16:16:30+00:00,174625,9769,https://microdatos.dane.gov.co/index.php/catalog/497,https://microdatos.dane.gov.co/index.php/api/catalog/497
684,microdatos.dane.gov.co,DANE-POBREZA-MONETARIA-Y-DESIGUALDAD-2019,Medición de Pobreza Monetaria y Desigualdad 2019,Pobreza y condiciones de vida.,POBCONVID,Las bases de datos del año 2019 corresponden a la actualización metodológica de pobreza monetaria y no son comparables con publicaciones anteriores desarrolladas a partir de la metodología MESEP.,Colombia,direct,2019,2019,2020-09-30T17:41:51+00:00,2022-06-02T19:42:33+00:00,97489,9693,https://microdatos.dane.gov.co/index.php/catalog/684,https://microdatos.dane.gov.co/index.php/api/catalog/684
698,microdatos.dane.gov.co,DANE-DIMPE-ECSC-2019,Encuesta de Convivencia y Seguridad Ciudadana - ECSC - 2019,Seguridad y defensa.,SEGDEF-Microdatos,Departamento Administrativo Nacional de Estadística,Colombia,direct,2020,2020,2021-02-24T16:28:27+00:00,2021-03-11T02:15:15+00:00,311274,9688,https://microdatos.dane.gov.co/index.php/catalog/698,https://microdatos.dane.gov.co/index.php/api/catalog/698
174,microdatos.dane.gov.co,DANE-DIRPEN-ECDE-2008-2009,Encuesta de Calidad de la Gestión Estatal para el Desarrollo Empresarial - ECDE -  2008 -  2009,Gobierno,GOB-Metadatos,"Dirección de Regulación, Planeación, Estandarización y Normalización - DIRPEN",Colombia,data_na,2008,2008,2014-04-02T19:21:05+00:00,2014-04-02T19:21:05+00:00,303283,9556,https://microdatos.dane.gov.co/index.php/catalog/174,https://microdatos.dane.gov.co/index.php/api/catalog/174
